"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"885"	885	"female"	"yes"	21	"CCCC"	11	0	1	"Jack Sparrow"	"cutlass"	1.22	1	0	"Inside Out"
"886"	886	"female"	"yes"	24	"CCCC"	9	4	6	"Hook"	"cutlass"	0.32	1	1	"The Incredibles"
"887"	887	"male"	"yes"	25	"CCCC"	8	9	7	"Jack Sparrow"	"cutlass"	2.06	1	29	"Inside Out"
"888"	888	"female"	"yes"	31	"CCCC"	11	6	9	"Hook"	"cutlass"	0.18	1	0	"Inside Out"
"889"	889	"male"	NA	17	"CCCC"	10	0	1	"Jack Sparrow"	"cutlass"	0.12	1	21	"Inside Out"
"890"	890	"male"	"yes"	25	"CCCC"	8	12	0	"Edward Low"	"cutlass"	1.01	1	25	"Up"
"891"	891	"other"	"yes"	31	"JSSFP"	9	10	1	"Edward Low"	"cutlass"	0.55	1	13	"Inside Out"
"892"	892	"male"	"yes"	16	"CCCC"	9	11	0	"Jack Sparrow"	"cutlass"	0.11	1	22	"The Incredibles"
"893"	893	"female"	"yes"	32	"JSSFP"	14	14	7	"Edward Low"	"cutlass"	0.43	0	0	"Monsters, Inc."
"894"	894	"female"	"yes"	35	"JSSFP"	18	4	4	"Jack Sparrow"	"cutlass"	0.73	0	0	"Monsters University"
"895"	895	"male"	"yes"	21	"CCCC"	11	11	6	"Jack Sparrow"	"cutlass"	0.36	1	17	"Up"
"896"	896	"female"	"yes"	38	"JSSFP"	8	18	10	"Hook"	"cutlass"	0.29	0	1	"Finding Nemo"
"897"	897	"female"	"yes"	41	NA	7	4	2	"Lewis Scot"	"cutlass"	0.76	1	2	"Inside Out"
"898"	898	"male"	"yes"	27	"CCCC"	11	1	3	"Edward Low"	"cutlass"	0.06	1	27	"Inside Out"
"899"	899	"female"	"no"	24	"CCCC"	1e+06	6	2	"Jack Sparrow"	"sabre"	1.27	0	0	"WALL-E"
"900"	900	"other"	"yes"	25	"CCCC"	6	14	1	"Blackbeard"	"cutlass"	0.11	0	7	"Up"
"901"	901	"female"	"yes"	35	"JSSFP"	9	0	0	"Hook"	"cutlass"	1.45	1	0	"The Incredibles"
"902"	902	"male"	"yes"	19	"CCCC"	11	9	0	"Jack Sparrow"	"cutlass"	1.09	0	19	"Finding Nemo"
"903"	903	"male"	"yes"	24	"CCCC"	6	2	9	"Hook"	"cutlass"	0	0	15	"Toy Story"
"904"	904	"female"	"yes"	27	"CCCC"	7	5	1	"Anicetus"	"sabre"	NA	0	1	"Monsters University"
"905"	905	"female"	"yes"	38	"JSSFP"	9	10	9	"Blackbeard"	"cutlass"	0.2	1	0	"Inside Out"
"906"	906	"male"	"yes"	28	"CCCC"	9	5	0	"your mom"	"cutlass"	0.54	1	19	"Inside Out"
"907"	907	"male"	"yes"	24	"CCCC"	12	6	956	"Anicetus"	"cutlass"	0.7	1	25	"WALL-E"
"908"	908	"female"	"yes"	28	"CCCC"	11	9	2	"Hook"	"cutlass"	1.79	1	0	"Up"
"909"	909	"female"	"yes"	33	"JSSFP"	10	3	NA	"Jack Sparrow"	"cutlass"	0.09	1	2	"Inside Out"
"910"	910	"female"	"yes"	999	"JSSFP"	9	9643	1	"Blackbeard"	"cutlass"	1.26	1	1	"Inside Out"
"911"	911	"male"	"yes"	32	"JSSFP"	11	5	3	"Jack Sparrow"	"cutlass"	1.68	1	25	"Inside Out"
"912"	912	"male"	"yes"	19	"CCCC"	11	13	0	"Jack Sparrow"	"cutlass"	0.08	1	22	"Monsters University"
"913"	913	"male"	"yes"	23	"CCCC"	18	1	882	"Jack Sparrow"	"cutlass"	0.12	1	29	"Finding Nemo"
"914"	914	"female"	"yes"	31	"JSSFP"	11	2	4	"Blackbeard"	"cutlass"	0.38	0	0	"Monsters, Inc."
"915"	915	"female"	"yes"	23	"CCCC"	8	4	0	"Anicetus"	"cutlass"	0.26	3	1	"Finding Nemo"
"916"	916	"male"	"yes"	17	"CCCC"	8	6	0	"Jack Sparrow"	"scimitar"	1.78	1	16	"Inside Out"
"917"	917	"male"	"yes"	26	"CCCC"	16	1	4	"Jack Sparrow"	"cutlass"	0.83	1	24	"Inside Out"
"918"	918	"other"	"yes"	34	"JSSFP"	12	6	5	"Anicetus"	"cutlass"	0.34	0	21	"Finding Nemo"
"919"	919	"female"	"yes"	20	"CCCC"	12	12	5	"Blackbeard"	"cutlass"	1.27	0	2	"Finding Nemo"
"920"	920	"male"	"yes"	32	"JSSFP"	8	7	2	"Jack Sparrow"	"cutlass"	0	1	24	"Up"
"921"	921	"male"	"yes"	25	"CCCC"	5	27	1	"Jack Sparrow"	"scimitar"	19.81	0	16	"WALL-E"
"922"	922	"male"	"yes"	34	"JSSFP"	10	21	891	"Jack Sparrow"	"cutlass"	0.75	1	31	"Monsters, Inc."
"923"	923	"male"	"yes"	21	"CCCC"	10	1	3	"Jack Sparrow"	"cutlass"	1.17	0	31	"The Incredibles"
"924"	924	"male"	"yes"	32	"JSSFP"	8	6	0	"Hook"	"cutlass"	0.46	1	15	"Up"
"925"	925	"female"	"yes"	42	"JSSFP"	11	22	4	"Lewis Scot"	"cutlass"	0.37	0	0	"The Incredibles"
"926"	926	"female"	"yes"	25	"CCCC"	3	4	1	"Anicetus"	"cutlass"	0.44	1	0	"Inside Out"
"927"	927	"female"	"yes"	31	"JSSFP"	7	0	4	"Jack Sparrow"	"cutlass"	0.32	1	0	"Inside Out"
"928"	928	"female"	"no"	31	"JSSFP"	7	2558	8	"Blackbeard"	"banana"	15.07	1	1	"WALL-E"
"929"	929	"male"	"yes"	26	"CCCC"	10	4	2	"Jack Sparrow"	"cutlass"	1.02	1	15	"Inside Out"
"930"	930	"female"	"yes"	33	"JSSFP"	5	5	1	"Anicetus"	"cutlass"	0.98	1	2	"The Incredibles"
"931"	931	"female"	"yes"	33	"JSSFP"	13	3	2	"Blackbeard"	"sabre"	17.03	0	0	"Finding Nemo"
"932"	932	"female"	"yes"	25	"CCCC"	10	14	4	"Jack Sparrow"	"cutlass"	0.18	0	0	"Finding Nemo"
"933"	933	"female"	"yes"	29	"CCCC"	15	20	2	"Hook"	"cutlass"	1.32	0	1	"Cars 2"
"934"	934	"other"	"yes"	21	"CCCC"	NA	3	1	"Anicetus"	"cutlass"	0.6	1	14	"Inside Out"
"935"	935	"male"	"no"	26	"CCCC"	4	2	1	"Jack Sparrow"	"banana"	3.28	1	8	"Inside Out"
"936"	936	"male"	"yes"	21	"CCCC"	16	5	3	"Jack Sparrow"	"cutlass"	0.48	1	29	"Up"
"937"	937	"female"	"yes"	32	"CCCC"	7	8	2	"Lewis Scot"	"cutlass"	0.91	0	1	"Brave"
"938"	938	"male"	"yes"	29	"CCCC"	18	4	6	"Jack Sparrow"	"cutlass"	0.13	1	32	"Inside Out"
"939"	939	"female"	"yes"	27	"CCCC"	9	3	1	"Edward Low"	"cutlass"	0.26	0	0	"Monsters, Inc."
"940"	940	"male"	"yes"	22	"CCCC"	12	7	6	"Jack Sparrow"	"cutlass"	0.54	1	28	"Monsters University"
"941"	941	"male"	"yes"	27	"CCCC"	7	1	6	"Jack Sparrow"	"cutlass"	0.91	1	22	"Inside Out"
"942"	942	"male"	"yes"	29	"CCCC"	11	3	0	"Blackbeard"	"cutlass"	0.44	1	26	"Monsters, Inc."
"943"	943	"male"	"yes"	26	"CCCC"	6	9	1	"Jack Sparrow"	"cutlass"	2.32	0	19	"Up"
"944"	944	"male"	"yes"	20	"CCCC"	13	24	1	"Jack Sparrow"	"cutlass"	0.34	0	21	"Up"
"945"	945	"female"	"yes"	26	"CCCC"	8	20	4	"Anicetus"	"cutlass"	0.49	1	1	"WALL-E"
"946"	946	"male"	"yes"	16	"CCCC"	11	0	1	"Edward Low"	"cutlass"	0.32	0	20	"Finding Nemo"
"947"	947	"male"	"yes"	23	"CCCC"	10	2	0	"Jack Sparrow"	"cutlass"	0.37	1	25	"Inside Out"
"948"	948	"other"	"yes"	34	"JSSFP"	11	21	2	"Lewis Scot"	"cutlass"	1.65	1	12	"Monsters University"
"949"	949	"female"	"yes"	23	"CCCC"	11	8	1	"Lewis Scot"	"cutlass"	0	1	3	"Inside Out"
"950"	950	"female"	"yes"	37	"JSSFP"	10	9026	3	"Edward Low"	"cutlass"	0.55	0	0	"Up"
"951"	951	"male"	"yes"	29	"JSSFP"	14	5	4	"Lewis Scot"	"cutlass"	0.64	0	28	"Finding Nemo"
"952"	952	"female"	"yes"	29	"CCCC"	8	4	4	"Edward Low"	"cutlass"	0.28	0	0	"The Incredibles"
"953"	953	"female"	"yes"	30	"CCCC"	9	23	3	"Hook"	"cutlass"	0.21	1	1	"Inside Out"
"954"	954	"female"	"yes"	23	"CCCC"	7	1	2	"Anicetus"	"cutlass"	0.47	0	0	"Finding Nemo"
"955"	955	"male"	"yes"	30	"CCCC"	15	6	3	"Jack Sparrow"	"cutlass"	1.13	1	22	"Brave"
"956"	956	"female"	"yes"	33	"JSSFP"	8	1	1	"Jack Sparrow"	"cutlass"	0.4	1	2	"Brave"
"957"	957	"female"	"yes"	39	"JSSFP"	3	22	4	"Hook"	"scimitar"	8.21	1	1	"Finding Nemo"
"958"	958	"female"	"yes"	33	"JSSFP"	NA	3	5	"Jack Sparrow"	"cutlass"	0.02	0	0	"Finding Nemo"
"959"	959	"male"	"yes"	25	"CCCC"	12	38	0	"Lewis Scot"	"cutlass"	0	0	25	"Finding Nemo"
"960"	960	"male"	"yes"	17	"CCCC"	7	1	3	"Jack Sparrow"	"cutlass"	0.23	1	27	"WALL-E"
"961"	961	"male"	"yes"	21	"CCCC"	10	9	0	"Jack Sparrow"	"cutlass"	0.18	1	20	"Inside Out"
"962"	962	"female"	"yes"	33	"JSSFP"	7	6	3	"Blackbeard"	"cutlass"	0.01	1	0	"Inside Out"
"963"	963	"other"	"yes"	31	"JSSFP"	10	6	5	"Jack Sparrow"	"cutlass"	0.13	1	11	"Inside Out"
"964"	964	"male"	"yes"	33	"JSSFP"	10	3	0	"Jack Sparrow"	"cutlass"	0.89	1	16	"Toy Story 2"
"965"	965	"female"	"sometimes"	34	"JSSFP"	12	1	6	"Anicetus"	"cutlass"	0.65	0	0	"A Bug's Life"
"966"	966	"female"	"yes"	33	"JSSFP"	11	41	2	"Jack Sparrow"	"cutlass"	0.47	1	0	"Inside Out"
"967"	967	"male"	"yes"	32	"JSSFP"	8	5	3	"Jack Sparrow"	"cutlass"	0.53	1	20	"Up"
"968"	968	"male"	"no"	16	"CCCC"	6	1	1	"Jack Sparrow"	"cutlass"	0.02	0	8	"Finding Nemo"
"969"	969	"male"	"yes"	12	"CCCC"	5	3	1	"Jack Sparrow"	"cutlass"	2.02	1	7	"Inside Out"
"970"	970	"female"	"yes"	28	NA	7	9531	8	"Hook"	"cutlass"	1.42	1	0	"Up"
"971"	971	"female"	"yes"	31	"CCCC"	13	2	4	"Lewis Scot"	"cutlass"	0.12	0	1	"Up"
"972"	972	"female"	"yes"	28	"CCCC"	11	1	6	"Lewis Scot"	"cutlass"	0.16	1	1	"Inside Out"
"973"	973	"depends on who is offering"	"yes"	21	"CCCC"	10	7	3	"Jack Sparrow"	"cutlass"	1.19	1	18	"Inside Out"
"974"	974	"female"	"yes"	40	"JSSFP"	8	6	5	"Blackbeard"	"cutlass"	0.07	1	2	"Monsters University"
"975"	975	"male"	"yes"	25	"CCCC"	3	19	1	"Jack Sparrow"	"cutlass"	1.38	0	5	"Inside Out"
"976"	976	"male"	"yes"	27	"CCCC"	5	6	2	"Jack Sparrow"	"cutlass"	0.45	0	20	"Finding Nemo"
"977"	977	"female"	"yes"	22	"CCCC"	8	1	3	"Blackbeard"	"cutlass"	0.95	0	0	"Cars"
"978"	978	"male"	"no"	28	"JSSFP"	4	0	5	"Jack Sparrow"	"banana"	2.58	1	11	"Monsters University"
"979"	979	"female"	"yes"	28	"CCCC"	10	1	6	"Lewis Scot"	"cutlass"	0.27	0	1	"A Bug's Life"
"980"	980	"male"	"yes"	34	"JSSFP"	7	2	2	"Blackbeard"	"cutlass"	0.8	1	16	"Inside Out"
"981"	981	"female"	"yes"	40	"JSSFP"	11	7	5	"Jack Sparrow"	"cutlass"	2.89	1	0	"Inside Out"
"982"	982	"female"	"yes"	27	"CCCC"	10	1	9	"Lewis Scot"	"cutlass"	0.01	1	2	"Monsters University"
"983"	983	"female"	"yes"	35	"JSSFP"	8	9	6	"Anicetus"	"cutlass"	1.68	0	1	"Brave"
"984"	984	"other"	"yes"	30	"CCCC"	9	25	5	"Anicetus"	"sabre"	5.17	1	17	"Monsters University"
"985"	985	"female"	"yes"	30	"CCCC"	15	18	0	"Blackbeard"	"cutlass"	0.08	1	1	"Toy Story 2"
"986"	986	"male"	"yes"	31	"JSSFP"	7	2993	7	"Jack Sparrow"	"cutlass"	0.24	1	9	"Inside Out"
"987"	987	"male"	"yes"	27	"CCCC"	7	14	0	"Jack Sparrow"	"cutlass"	0.18	1	22	"A Bug's Life"
"988"	988	"female"	"yes"	29	"CCCC"	9	7	2	"Anicetus"	"cutlass"	0.82	0	0	"WALL-E"
"989"	989	"male"	"yes"	22	"CCCC"	12	10	4	"Jack Sparrow"	"cutlass"	2.44	1	23	"Inside Out"
"990"	990	"male"	"yes"	29	"CCCC"	8	5	2	"Lewis Scot"	"cutlass"	0.88	1	29	"The Incredibles"
"991"	991	"female"	"yes"	29	"CCCC"	11	23	3	"Edward Low"	"cutlass"	0.37	0	1	"The Incredibles"
"992"	992	"male"	"yes"	32	"JSSFP"	9	1	13	"Jack Sparrow"	"cutlass"	1.23	1	21	"Inside Out"
"993"	993	"female"	"yes"	29	"JSSFP"	12	4	2	"Anicetus"	"cutlass"	1.89	10	1	"The Incredibles"
"994"	994	"male"	"yes"	19	"CCCC"	15	4527	4	"Lewis Scot"	"cutlass"	0.22	1	24	"Inside Out"
"995"	995	"female"	"yes"	30	"CCCC"	11	0	0	"Edward Low"	"sabre"	0.44	1	1	"Inside Out"
"996"	996	"female"	"yes"	22	"CCCC"	11	2	1	"Lewis Scot"	"cutlass"	0.21	0	0	"Toy Story"
"997"	997	"female"	"yes"	35	"JSSFP"	12	0	3	"Lewis Scot"	"cutlass"	0.85	1	0	"Inside Out"
"998"	998	"female"	"no"	31	"JSSFP"	5	13	1	"Edward Low"	"scimitar"	20.81	1	0	"Inside Out"
"999"	999	"male"	"yes"	26	"CCCC"	15	14	1	"Jack Sparrow"	"cutlass"	1.29	1	22	"Finding Nemo"
"1000"	1000	"female"	"yes"	34	"JSSFP"	9	4173	5	"Jack Sparrow"	"sabre"	0.87	1	2	"WALL-E"
